ID,Title,author_given_name,author_surname,author_id
387,The association between midlife physical activity and depressive symptoms in late life: age gene/environment susceptibility-Reykjavik study,Melissa,Garcia,7404278124
387,The association between midlife physical activity and depressive symptoms in late life: age gene/environment susceptibility-Reykjavik study,Vilmundur,Gudnason,57202569532
387,The association between midlife physical activity and depressive symptoms in late life: age gene/environment susceptibility-Reykjavik study,Tamara B.,Harris,35375662400
387,The association between midlife physical activity and depressive symptoms in late life: age gene/environment susceptibility-Reykjavik study,Lenore J.,Launer,7006392362
387,The association between midlife physical activity and depressive symptoms in late life: age gene/environment susceptibility-Reykjavik study,Palmi V.,Jonsson,56482775700
388,"Exercise improves clinical symptoms, quality of life, global functioning, and depression in schizophrenia: a systematic review and meta-analysis",Meenakshi,Dauwan,55321175900
388,"Exercise improves clinical symptoms, quality of life, global functioning, and depression in schizophrenia: a systematic review and meta-analysis",Marieke J.H.,Begemann,55207570100
388,"Exercise improves clinical symptoms, quality of life, global functioning, and depression in schizophrenia: a systematic review and meta-analysis",Sophie M.,Heringa,54779809300
388,"Exercise improves clinical symptoms, quality of life, global functioning, and depression in schizophrenia: a systematic review and meta-analysis",Iris E.,Sommer,56140431800
389,[RETRACTED] Electroconvulsive therapy (ECT) and aerobic exercise training (AET) increased plasma BDNF and ameliorated depressive symptoms in patients suffering from major depressive disorder,Iraj,Salehi,16418053600
389,[RETRACTED] Electroconvulsive therapy (ECT) and aerobic exercise training (AET) increased plasma BDNF and ameliorated depressive symptoms in patients suffering from major depressive disorder,Seyed Mohammad,Hosseini,57215035622
389,[RETRACTED] Electroconvulsive therapy (ECT) and aerobic exercise training (AET) increased plasma BDNF and ameliorated depressive symptoms in patients suffering from major depressive disorder,Mohammad,Haghighi,36832753400
389,[RETRACTED] Electroconvulsive therapy (ECT) and aerobic exercise training (AET) increased plasma BDNF and ameliorated depressive symptoms in patients suffering from major depressive disorder,Leila,Jahangard,25654890100
389,[RETRACTED] Electroconvulsive therapy (ECT) and aerobic exercise training (AET) increased plasma BDNF and ameliorated depressive symptoms in patients suffering from major depressive disorder,Hafez,Bajoghli,36805540300
389,[RETRACTED] Electroconvulsive therapy (ECT) and aerobic exercise training (AET) increased plasma BDNF and ameliorated depressive symptoms in patients suffering from major depressive disorder,Markus,Gerber,24721244300
389,[RETRACTED] Electroconvulsive therapy (ECT) and aerobic exercise training (AET) increased plasma BDNF and ameliorated depressive symptoms in patients suffering from major depressive disorder,Uwe,P¸hse,14045669500
389,[RETRACTED] Electroconvulsive therapy (ECT) and aerobic exercise training (AET) increased plasma BDNF and ameliorated depressive symptoms in patients suffering from major depressive disorder,Edith,Holsboer-Trachsler,55120971000
389,[RETRACTED] Electroconvulsive therapy (ECT) and aerobic exercise training (AET) increased plasma BDNF and ameliorated depressive symptoms in patients suffering from major depressive disorder,Serge,Brand,7102840168
390,The feasibility of progressive resistance training in women with polycystic ovary syndrome: a pilot randomized controlled trial,Lisa,Vizza,57195451002
390,The feasibility of progressive resistance training in women with polycystic ovary syndrome: a pilot randomized controlled trial,Caroline A.,Smith,55555239900
390,The feasibility of progressive resistance training in women with polycystic ovary syndrome: a pilot randomized controlled trial,Soji,Swaraj,6506744848
390,The feasibility of progressive resistance training in women with polycystic ovary syndrome: a pilot randomized controlled trial,Kingsley,Agho,16028169200
390,The feasibility of progressive resistance training in women with polycystic ovary syndrome: a pilot randomized controlled trial,Birinder S.,Cheema,15749791900
391,Cardiovascular training vs. resistance training for improving quality of life and physical function in patients with systemic lupus erythematosus: a randomized controlled trial,M. I.,Abrah„o,55513241000
391,Cardiovascular training vs. resistance training for improving quality of life and physical function in patients with systemic lupus erythematosus: a randomized controlled trial,A. B.,Gomiero,15049950700
391,Cardiovascular training vs. resistance training for improving quality of life and physical function in patients with systemic lupus erythematosus: a randomized controlled trial,A. J.,Grande,185
391,Cardiovascular training vs. resistance training for improving quality of life and physical function in patients with systemic lupus erythematosus: a randomized controlled trial,V. F. M.,Trevisani,186
391,Cardiovascular training vs. resistance training for improving quality of life and physical function in patients with systemic lupus erythematosus: a randomized controlled trial,M. S. ,Peccin,7004112941
392,Evaluating an individualized lifestyle and life skills intervention to prevent antipsychotic-induced weight gain in first-episode psychosis: Keeping the body in mind,Jackie,Curtis,7401481092
392,Evaluating an individualized lifestyle and life skills intervention to prevent antipsychotic-induced weight gain in first-episode psychosis: Keeping the body in mind,Andrew,Watkins,55248161000
392,Evaluating an individualized lifestyle and life skills intervention to prevent antipsychotic-induced weight gain in first-episode psychosis: Keeping the body in mind,Simon,Rosenbaum,45761309400
392,Evaluating an individualized lifestyle and life skills intervention to prevent antipsychotic-induced weight gain in first-episode psychosis: Keeping the body in mind,Scott,Teasdale,56452738400
392,Evaluating an individualized lifestyle and life skills intervention to prevent antipsychotic-induced weight gain in first-episode psychosis: Keeping the body in mind,Megan,Kalucy,6507911761
392,Evaluating an individualized lifestyle and life skills intervention to prevent antipsychotic-induced weight gain in first-episode psychosis: Keeping the body in mind,Katherine,Samaras,7005394079
392,Evaluating an individualized lifestyle and life skills intervention to prevent antipsychotic-induced weight gain in first-episode psychosis: Keeping the body in mind,Philip B.,Ward,7402102266
393,Exercise as a treatment for depression: a meta-analysis adjusting for publication bias,Felipe B.,Schuch,14016488400
393,Exercise as a treatment for depression: a meta-analysis adjusting for publication bias,Davy,Vancampfort,26326634000
393,Exercise as a treatment for depression: a meta-analysis adjusting for publication bias,Justin,Richards,56949738900
393,Exercise as a treatment for depression: a meta-analysis adjusting for publication bias,Simon,Rosenbaum,45761309400
393,Exercise as a treatment for depression: a meta-analysis adjusting for publication bias,Philip B.,Ward,7402102266
393,Exercise as a treatment for depression: a meta-analysis adjusting for publication bias,Brendon,Stubbs,57204891343
394,Mindfulness-based yoga intervention for women with depression,Katie J.,Schuver,55945561900
