ID,Title,author_given_name,author_surname,author_id,
416,"Associations of leisure-time and occupational physical activity and cardiorespiratory fitness with incident and recurrent major depressive disorder, depressive symptoms, and incident anxiety in a general population",Michael F.,Leitzmann,7004664088,Michael F. Leitzmann
416,"Associations of leisure-time and occupational physical activity and cardiorespiratory fitness with incident and recurrent major depressive disorder, depressive symptoms, and incident anxiety in a general population",Martin,Bahls,42060889600,Martin Bahls
416,"Associations of leisure-time and occupational physical activity and cardiorespiratory fitness with incident and recurrent major depressive disorder, depressive symptoms, and incident anxiety in a general population",Marcus,Dörr,7005669901,Marcus Dörr
416,"Associations of leisure-time and occupational physical activity and cardiorespiratory fitness with incident and recurrent major depressive disorder, depressive symptoms, and incident anxiety in a general population",Daniela,Schmid,56962600100,Daniela Schmid
416,"Associations of leisure-time and occupational physical activity and cardiorespiratory fitness with incident and recurrent major depressive disorder, depressive symptoms, and incident anxiety in a general population",Georg,Schomerus,13405272500,Georg Schomerus
416,"Associations of leisure-time and occupational physical activity and cardiorespiratory fitness with incident and recurrent major depressive disorder, depressive symptoms, and incident anxiety in a general population",Katja,Appel,35762795300,Katja Appel
416,"Associations of leisure-time and occupational physical activity and cardiorespiratory fitness with incident and recurrent major depressive disorder, depressive symptoms, and incident anxiety in a general population",Marcello R.P.,Markus,8422488600,Marcello R.P. Markus
416,"Associations of leisure-time and occupational physical activity and cardiorespiratory fitness with incident and recurrent major depressive disorder, depressive symptoms, and incident anxiety in a general population",Henry,Völzke,56662814100,Henry Völzke
416,"Associations of leisure-time and occupational physical activity and cardiorespiratory fitness with incident and recurrent major depressive disorder, depressive symptoms, and incident anxiety in a general population",Sven,Gläser,24074205600,Sven Gläser
416,"Associations of leisure-time and occupational physical activity and cardiorespiratory fitness with incident and recurrent major depressive disorder, depressive symptoms, and incident anxiety in a general population",Hans-Jörgen ,Grabe,7004509281,Hans-Jörgen  Grabe
417,A breathing-based meditation intervention for patients with major depressive disorder following inadequate response to antidepressants: a randomized pilot study,Skye,McKennon,57188708084,Skye McKennon
417,A breathing-based meditation intervention for patients with major depressive disorder following inadequate response to antidepressants: a randomized pilot study,Sarah Elizabeth,Levitt,57207581950,Sarah Elizabeth Levitt
417,A breathing-based meditation intervention for patients with major depressive disorder following inadequate response to antidepressants: a randomized pilot study,Grzegorz,Bulaj,6701866315,Grzegorz Bulaj
418,Prospective associations between sedentary behaviour and incident depressive symptoms in older people: a 15-month longitudinal cohort study,Kota,Tsutsumimoto,55175400300,Kota Tsutsumimoto
418,Prospective associations between sedentary behaviour and incident depressive symptoms in older people: a 15-month longitudinal cohort study,Hyuma,Makizako,8327831500,Hyuma Makizako
418,Prospective associations between sedentary behaviour and incident depressive symptoms in older people: a 15-month longitudinal cohort study,Takehiko,Doi,55197503300,Takehiko Doi
418,Prospective associations between sedentary behaviour and incident depressive symptoms in older people: a 15-month longitudinal cohort study,Ryo,Hotta,57210966301,Ryo Hotta
418,Prospective associations between sedentary behaviour and incident depressive symptoms in older people: a 15-month longitudinal cohort study,Sho,Nakakubo,56067675200,Sho Nakakubo
418,Prospective associations between sedentary behaviour and incident depressive symptoms in older people: a 15-month longitudinal cohort study,Hiroyuki,Shimada,55175844100,Hiroyuki Shimada
418,Prospective associations between sedentary behaviour and incident depressive symptoms in older people: a 15-month longitudinal cohort study,Takao,Suzuki,55628570258,Takao Suzuki
419,[Baduanjin of movements on the risk of falls in community elderly people for 60 cases] 八段锦锻炼干预社区老年人跌倒风险60例,Xia,Wu,30,Xia Wu
419,[Baduanjin of movements on the risk of falls in community elderly people for 60 cases] 八段锦锻炼干预社区老年人跌倒风险60例,Wugeng,Xue,31,Wugeng Xue
419,[Baduanjin of movements on the risk of falls in community elderly people for 60 cases] 八段锦锻炼干预社区老年人跌倒风险60例,Jing,Fang,32,Jing Fang
419,[Baduanjin of movements on the risk of falls in community elderly people for 60 cases] 八段锦锻炼干预社区老年人跌倒风险60例,Junxing,Wang,33,Junxing Wang
419,[Baduanjin of movements on the risk of falls in community elderly people for 60 cases] 八段锦锻炼干预社区老年人跌倒风险60例,Xinliu,Fan,34,Xinliu Fan
419,[Baduanjin of movements on the risk of falls in community elderly people for 60 cases] 八段锦锻炼干预社区老年人跌倒风险60例,Haixiao,Ma,35,Haixiao Ma
419,[Baduanjin of movements on the risk of falls in community elderly people for 60 cases] 八段锦锻炼干预社区老年人跌倒风险60例,Zhe,Liu,36,Zhe Liu
419,[Baduanjin of movements on the risk of falls in community elderly people for 60 cases] 八段锦锻炼干预社区老年人跌倒风险60例,Caide,Ye,37,Caide Ye
419,[Baduanjin of movements on the risk of falls in community elderly people for 60 cases] 八段锦锻炼干预社区老年人跌倒风险60例,Jinxiu,Duan,38,Jinxiu Duan
420,Monoamines and cortisol as potential mediators of the relationship between exercise and depressive symptoms,Lara S.F.,Carneiro,56938195800,Lara S.F. Carneiro
420,Monoamines and cortisol as potential mediators of the relationship between exercise and depressive symptoms,Maria Paula,Mota,14421394900,Maria Paula Mota
420,Monoamines and cortisol as potential mediators of the relationship between exercise and depressive symptoms,Maria Augusta,Vieira-Coelho,7004018130,Maria Augusta Vieira-Coelho
420,Monoamines and cortisol as potential mediators of the relationship between exercise and depressive symptoms,Rita C.,Alves,57201549915,Rita C. Alves
420,Monoamines and cortisol as potential mediators of the relationship between exercise and depressive symptoms,António Manuel,Fonseca,7101964509,António Manuel Fonseca
420,Monoamines and cortisol as potential mediators of the relationship between exercise and depressive symptoms,José,Vasconcelos-Raposo,36070012200,José Vasconcelos-Raposo
421,Combined aerobic and resistance exercise interventions for individuals with schizophrenia: A systematic review,Heather,Martin,57225734241,Heather Martin
421,Combined aerobic and resistance exercise interventions for individuals with schizophrenia: A systematic review,Samuel,Beard,57225306060,Samuel Beard
421,Combined aerobic and resistance exercise interventions for individuals with schizophrenia: A systematic review,Nathan,Clissold,57194209660,Nathan Clissold
421,Combined aerobic and resistance exercise interventions for individuals with schizophrenia: A systematic review,Kameel,Andraos,57194207484,Kameel Andraos
421,Combined aerobic and resistance exercise interventions for individuals with schizophrenia: A systematic review,Luke,Currey,57194217393,Luke Currey
422,An examination of the anxiolytic effects of exercise for people with anxiety and stress-related disorders: A meta-analysis,Brendon,Stubbs,57204891343,Brendon Stubbs
422,An examination of the anxiolytic effects of exercise for people with anxiety and stress-related disorders: A meta-analysis,Davy,Vancampfort,26326634000,Davy Vancampfort
422,An examination of the anxiolytic effects of exercise for people with anxiety and stress-related disorders: A meta-analysis,Simon,Rosenbaum,45761309400,Simon Rosenbaum
422,An examination of the anxiolytic effects of exercise for people with anxiety and stress-related disorders: A meta-analysis,Joseph,Firth,56503241000,Joseph Firth
422,An examination of the anxiolytic effects of exercise for people with anxiety and stress-related disorders: A meta-analysis,Theodore,Cosco,55948960700,Theodore Cosco
422,An examination of the anxiolytic effects of exercise for people with anxiety and stress-related disorders: A meta-analysis,Nicola,Veronese,36998781200,Nicola Veronese
422,An examination of the anxiolytic effects of exercise for people with anxiety and stress-related disorders: A meta-analysis,Giovanni A.,Salum,16550910800,Giovanni A. Salum
422,An examination of the anxiolytic effects of exercise for people with anxiety and stress-related disorders: A meta-analysis,Felipe B.,Schuch,14016488400,Felipe B. Schuch
423,Effects of yoga on heart rate variability and depressive symptoms in women: a randomized controlled trial,I. Hua,Chu,55276486800,I. Hua Chu
423,Effects of yoga on heart rate variability and depressive symptoms in women: a randomized controlled trial,Wen Lan,Wu,16246941600,Wen Lan Wu
423,Effects of yoga on heart rate variability and depressive symptoms in women: a randomized controlled trial,I. Mei,Lin,25029776100,I. Mei Lin
423,Effects of yoga on heart rate variability and depressive symptoms in women: a randomized controlled trial,Yu Kai,Chang,24491570700,Yu Kai Chang
423,Effects of yoga on heart rate variability and depressive symptoms in women: a randomized controlled trial,Yuh Jen,Lin,56984638400,Yuh Jen Lin
423,Effects of yoga on heart rate variability and depressive symptoms in women: a randomized controlled trial,Pin Chen,Yang,7403932138,Pin Chen Yang
